username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
vaktoa;2018-08-09 21:53;1;2;"@cirogomes não pode esquecer de perguntar ao Álvaro Dias : O Alckmin já começou a destruir sua reputação no Sul? Por que saiu do PSDB? #CiroNaBand #DebateBand";;@cirogomes;#CiroNaBand #DebateBand;"1027719588392382464";https://twitter.com/vaktoa/status/1027719588392382464
fer01nand;2018-08-09 21:51;0;0;"Odeio política vou Assistir o debate na Band mais uma coisa eu tenho uma certeza meu voto será do Álvaro dias";;;;"1027718967262171137";https://twitter.com/fer01nand/status/1027718967262171137
sisventura;2018-08-09 21:50;0;0;"Álvaro Dias";;;;"1027718816678199297";https://twitter.com/sisventura/status/1027718816678199297
padilhagja;2018-08-09 21:34;0;1;"me too";;;;"1027714812921475072";https://twitter.com/padilhagja/status/1027714812921475072
RealPauloGaspar;2018-08-09 21:30;5;7;"#DebateBand - O próximo Presidente da República Alvaro Dias , já se encontra nos Estúdios da Band para o 1º Debate Presidencial. A partir de agora, vamos usar em nossas postagens a hashtag #AlvaroDias . pic.twitter.com/ydmeHCrB15";;;#DebateBand #AlvaroDias;"1027713701158301696";https://twitter.com/RealPauloGaspar/status/1027713701158301696
RevistaISTOE;2018-08-09 21:18;9;39;"#ELEIÇÕES2018 Hoje às 22h acontece o primeiro debate com os candidatos à Presidência da República na Band. Os presidenciáveis Geraldo Alckmin, Jair Bolsonaro, Guilherme Boulos, Álvaro Dias , Cabo Daciolo, Marina Silva, Henrique Meirelles e Ciro Gomes já chegaram nos estúdios pic.twitter.com/JCMAIuXhVI";;;#ELEI;"1027710743611891713";https://twitter.com/RevistaISTOE/status/1027710743611891713
alvarodias_;2018-08-09 21:05;9;48;"Alvaro Dias já esta nos estúdios da @BandTV para o primeiro debate presidencial de 2018. Falta menos de 1 hora. #ADComunicação";;@BandTV;#ADComunica;"1027707409228333057";https://twitter.com/alvarodias_/status/1027707409228333057
mah4154;2018-08-09 20:35;58;200;"Resumão antecipado do debate da Band: Ciro ataca Lula e o PT. Alckmim ataca o PT e é aplaudido pelos mediadores. Bolsonaro ataca o PT e quem mais estiver passando. Álvaro Dias elogia Sérgio moro. Boulos tenta defender Lula e é interrompido. Marina não fala nada. Tito Lisboa";;;;"1027699860890443777";https://twitter.com/mah4154/status/1027699860890443777
rosa_riscala;2018-08-09 19:30;6;40;"Participam do debate na Band hoje (22h): Jair Bolsonaro (PSL), Geraldo Alckmin (PSDB), Marina Silva (Rede), Ciro Gomes (PDT), Alvaro Dias (Pode), Henrique Meirelles (MDB), Guilherme Boulos (PSOL) e Cabo Daciolo (Patri).";;;;"1027683601377374208";https://twitter.com/rosa_riscala/status/1027683601377374208
_makavelijones;2018-08-09 18:29;12;70;"Bolsonaro passando mal, Daciolo orando, Meirelles dizendo que a economia vai bem, Alckmin agradecendo o PCC, Marina Silva confusa, ninguém sabe quem é Alvaro Dias , Boulos e Ciro Gomes destruindo tudo e Haddad babando na plateia fora da festa. É isso que acontece hoje na Band";;;;"1027668309087543297";https://twitter.com/_makavelijones/status/1027668309087543297
BlogDoPim;2018-08-09 18:11;498;2464;"Marina Silva será clara e assertiva no #DebateBand ? Admitirá que Lula cometeu crimes, não “erros”? Henrique Meirelles e Alvaro Dias conseguirão ser cativantes e ganhar um protagonismo que não têm? Guilherme Boulos invadirá o espaço dos outros para roubar a cena? Separem a pipoca.";;;#DebateBand;"1027663805042622466";https://twitter.com/BlogDoPim/status/1027663805042622466
DebateJR;2018-08-09 16:29;3;7;"A FAVOR IMPEACHMENT DILMA: #DebateBand 1.Bolsonaro 2.Alckmin 3.Meirelles 4.Marina 5. Alvaro Dias 6.Cabo Daciolo";;;#DebateBand;"1027637934781091840";https://twitter.com/DebateJR/status/1027637934781091840
Diego_arcano;2018-08-09 15:19;2;22;"Alvaro Dias é o ''alicate'' na lista da Odebrecth kkkkkkkk";;;;"1027620491677327365";https://twitter.com/Diego_arcano/status/1027620491677327365
alvarodias_;2018-08-09 14:12;14;52;"Alvaro Dias será o primeiro candidato a fazer perguntas. Não perca! #AlvaroDias #JuntosPodemosMais https:// bit.ly/2My2z9B pic.twitter.com/cEIkIhUyrY";;;#AlvaroDias #JuntosPodemosMais;"1027603615643574275";https://twitter.com/alvarodias_/status/1027603615643574275
ricardoleony;2018-08-07 06:50;110;283;"Foram definidos os vices: Bolsonaro - Mourão Ciro - Kátia Abreu Álvaro Dias - Rabello Alckmin - Ana Amélia Marina - Eduardo Lula - Haddad Bahia - Vitória";;;;"1026767517568708608";https://twitter.com/ricardoleony/status/1026767517568708608
Gilbergues;2018-08-06 21:17;39;85;"O tempo dos candidatos a presidente no Guia Eleitoral: Alckmin - 5m32s Haddad - 2m08s Ciro - 0m40s Álvaro Dias - 0m40s Marina - 0m21s Bolsonaro - 0m09s Bolsonaro só vai poder destiliar um preconceito a cada programa com esse tempo todo!";;;;"1026623231627878400";https://twitter.com/Gilbergues/status/1026623231627878400
crncosta;2018-08-06 17:46;163;474;"Saiu a divisão oficial: 5m32s - Alckmin 2m08s - Haddad 0m40s - Ciro Gomes 0m40s - Álvaro Dias 0m21s - Marina 0m09s - Bolsonaro";;;;"1026570199720517633";https://twitter.com/crncosta/status/1026570199720517633
MudaBrasilAgora;2018-08-09 21:51;0;0;"#DebateBand - Brasil, olhos e ouvidos atentos para o candidato #AlvaroDias ! Ele tem excelentes propostas, é bom no debate e não está para brincadeira! pic.twitter.com/XaieAfpWIW";;;#DebateBand #AlvaroDias;"1027718979358535680";https://twitter.com/MudaBrasilAgora/status/1027718979358535680
twilliann;2018-08-09 21:50;0;0;"show de horrores jaja: alckmin ZzzzZ ciro bate em mulher bolsonaro nióbio marina meio ambiente meireles economia alvaro dias economia guilherme boules lula cabo daciolo ??????? presidiário púlpito vazio";;;;"1027718809728233473";https://twitter.com/twilliann/status/1027718809728233473
gizabuso;2018-08-09 21:33;1;2;"Alvaro Dias #EstouComBolsonaro #EuVotoBolsonaro";;;#EstouComBolsonaro #EuVotoBolsonaro;"1027714578292064257";https://twitter.com/gizabuso/status/1027714578292064257
TvBandnews;2018-08-09 20:48;5;23;"#DebateBand : O candidato à Presidência da República pelo Podemos, Alvaro Dias , chegou ao Grupo Bandeirantes de Comunicação para o primeiro debate na TV. pic.twitter.com/t4DDAKRVh4";;;#DebateBand;"1027703207408148481";https://twitter.com/TvBandnews/status/1027703207408148481
JoseGeraldo2014;2018-08-09 20:38;2;2;"O 1° DEBATE COM OS PRESIDENCIÁVEIS 2018 Não perca hoje a oportunidade de conhecer as propostas de Álvaro Dias para o país. #BandEleições #AlvaroDias #RefundaçãoDaRepública #JuntosPodemos pic.twitter.com/r3ebDsrHw0";;;#BandElei #AlvaroDias #Refunda #JuntosPodemos;"1027700589260664832";https://twitter.com/JoseGeraldo2014/status/1027700589260664832
jonnyjac;2018-08-09 20:16;1;8;"(A) O prefeito Álvaro Dias e o secretário Jonny Costa assinaram nesta quinta-feira (9), um termo de cooperação técnica com o BNDES para a realização de um estudo voltado para área de iluminação pública. pic.twitter.com/WASKVPKYra";;;;"1027695230487801856";https://twitter.com/jonnyjac/status/1027695230487801856
bolsonar1;2018-08-09 19:22;3;7;"pic.twitter.com/dYHHvfruic";;;;"1027681527386308610";https://twitter.com/bolsonar1/status/1027681527386308610
belicamorais;2018-08-09 17:11;26;60;"Resumão antecipado do debate: Ciro ataca Lula e o PT Alckmim ataca o PT e é aplaudido Bolsonaro ataca o PT e quem mais estiver passando Álvaro Dias elogia Moro Boulos defende Lula e é interrompido Marina não fala nada, quando esboça, elogia a BAND por n chamar Haddad pro debate";;;;"1027648543991980032";https://twitter.com/belicamorais/status/1027648543991980032
EstadaoPolitica;2018-08-09 12:44;7;10;"Alvaro Dias defende mudança no formato de escolha de ministros do STF https:// bit.ly/2vxapdg pic.twitter.com/VtJ5zoPkjt";;;;"1027581359324360705";https://twitter.com/EstadaoPolitica/status/1027581359324360705
MonicaVivaBR;2018-08-09 12:13;4;7;"Ele e o Álvaro Dias vão se estapear pelo selo "legítimo representante da Lavajato". Só porque os puríssimos do MP não foram autorizados a se candidatarem sem largar a teta";;;;"1027573560959795200";https://twitter.com/MonicaVivaBR/status/1027573560959795200
augustodefranco;2018-08-09 11:43;8;21;"Bolsonaro, Marina e Álvaro Dias querem instrumentalizar politicamente o combate à corrupção (dizendo que são os únicos que defendem a Lava Jato). Ora... nessa corrida Bolsonaro - o candidato dos antagonistas - leva um corpo de vantagem.";;;;"1027566133304610816";https://twitter.com/augustodefranco/status/1027566133304610816
Felippe_Hermes;2018-08-08 13:22;247;941;"Alvaro Dias passou mais tempo ocupando cargos públicos do q os últimos 3 presidentes americanos SOMADOS Bolsonaro supera Obama e Bush juntos Ciro Supera Bush pai, Bush Jr e Obama somados. Nossos polítcos não sabem fazer nada além de viver de imposto. Merecemos o país q temos";;;;"1027228604600594432";https://twitter.com/Felippe_Hermes/status/1027228604600594432
DarioAlok;2018-08-07 18:44;72;149;"leio no Facebook a tese de que quem está por trás desse barulho da delação contra Alckmin é Álvaro Dias ... faz sentido...";;;;"1026947093812977664";https://twitter.com/DarioAlok/status/1026947093812977664
SeuOurives;2018-08-07 16:42;148;480;"ATENÇÃO! - Foram definidos os vices: Bolsonaro - Gen. Mourão Ciro Gomes - Kátia Abreu Álvaro Dias - Rabello Alckmin - Ana Amélia Marina - Eduardo Lula - Haddad América-MG - Inter";;;;"1026916576799404033";https://twitter.com/SeuOurives/status/1026916576799404033
arte_prima;2018-08-05 09:43;162;146;"Jornal A FOLHA: Escândalo: Senador Álvaro Dias lucrou R$ 37 milhões com propina da CPI da Petrobras: http:// blogdafolha.blogspot.com/2016/01/escand alo-senador-alvaro-dias-lucrou-r.html …";;;;"1026086394094120960";https://twitter.com/arte_prima/status/1026086394094120960
DebateJR;2018-08-04 13:20;247;225;"VOTE PRESIDENTE 2018 !!! #LULA #BOLSONARO #CIROGOMES #AlvaroDias";;;#LULA #BOLSONARO #CIROGOMES #AlvaroDias;"1025778482587099138";https://twitter.com/DebateJR/status/1025778482587099138
Adrieli_S;2018-08-02 23:16;3188;5779;"A Emenda Constitucional 95 é apoiada pelos seguintes presidenciáveis: Álvaro Dias Geraldo Alckmin Henrique Meirelles João Amoêdo Jair Bolsonaro SEMPRE BOM LEMBRAR QUEM ESTÁ JOGANDO A PÁ DE TERRA NA CIÊNCIA, INOVAÇÃO, PESQUISA E TECNOLOGIA DO PAÍS.";;;;"1025203814238957568";https://twitter.com/Adrieli_S/status/1025203814238957568
oficialjotabe;2018-08-02 21:50;89;249;"Segue lista de candidato conforme classificação política (candidato + coligações): Esquerda: • Haddad Centro: • Marina • Álvaro Dias • Alckmin Direita: • Meirelles • Amoêdo Nazismo • Bolsonaro Fascismo • Ciro Alice no País das Maravilhas • Manuela • Boulos";;;;"1025182006085337088";https://twitter.com/oficialjotabe/status/1025182006085337088
destak;2018-08-09 21:15;2;18;"'É preciso refundar a república', diz Álvaro Dias , ao chegar ao debate na Band. pic.twitter.com/eEUlbrsyhS";;;;"1027710068660334592";https://twitter.com/destak/status/1027710068660334592
Vilcivan;2018-08-09 21:15;2;4;"#Ciro2018 #BolsonaroDebate #MarinaNaBand #BoulosNaBand #LulaManuHaddad #AlvaroDias #GeraldoAlckmin #ManuelaDavila todos no #BandEleicoes quem vence o debate #DebateBand";;;#Ciro2018 #BolsonaroDebate #MarinaNaBand #BoulosNaBand #LulaManuHaddad #AlvaroDias #GeraldoAlckmin #ManuelaDavila #BandEleicoes #DebateBand;"1027709949223346177";https://twitter.com/Vilcivan/status/1027709949223346177
revistavoto;2018-08-09 21:10;1;5;"Álvaro Dias chega com seu vice, Paulo Rabello. Diz que vai bater no “loteamento de cargos públicos”. @BuzzFeedNewsBR #DebateBand pic.twitter.com/qcqD3Gks8M";;@BuzzFeedNewsBR;#DebateBand;"1027708856678408199";https://twitter.com/revistavoto/status/1027708856678408199
radiobandnewsfm;2018-08-09 20:45;8;35;"O candidato Alvaro Dias , do Podemos, acaba de chegar ao Grupo Bandeirantes para o #DebateBand pic.twitter.com/d3AtOubPu0";;;#DebateBand;"1027702559111299073";https://twitter.com/radiobandnewsfm/status/1027702559111299073
mitags;2018-08-09 20:01;10;20;"Se minha familia e amigos,ao não serem torturados,presos,maltratados e perseguidos pelos militares então vivi á margem dela SIM. Na época,nunca vi nada desse TERROR que é divulgado.Alias estou bem mais ATERRORIZADA com essa tal ''Democracia''atual.rsrsrsrs";;;;"1027691352207835141";https://twitter.com/mitags/status/1027691352207835141
apare_aparecida;2018-08-09 18:43;1;1;"Gente pela primeira vez estou desanimada de assistir o debate na Band. Porque muitos deles falarão mentiras, enganando a todos que não sabem do passado deles. Quero ouvir o Bolsonaro e o Álvaro Dias , somente.";;;;"1027671814682619904";https://twitter.com/apare_aparecida/status/1027671814682619904
Kleber_F;2018-08-09 18:34;1;9;"Uma ótima notícia para os natalenses. Na tarde desta quinta-feira (9) o prefeito de Natal, Àlvaro Dias assinou termo de cooperação com o BNDES. A ideia é elaborar um bom projeto para remodelar toda a rede de iluminação pública de nossa cidade. pic.twitter.com/IKC5kX6GYp";;;;"1027669527264456704";https://twitter.com/Kleber_F/status/1027669527264456704
alvarodias_;2018-08-09 10:53;13;25;"Matéria do site Poder360 destaca palestra de Alvaro Dias no evento promovido nesta quarta-feira pelo BTG em São Paulo. #ADComunicação http:// encurtador.com.br/lsKOS pic.twitter.com/G3fDPKZeht";;;#ADComunica;"1027553356154318849";https://twitter.com/alvarodias_/status/1027553356154318849
alvarodias_;2018-08-09 10:50;20;53;"TV, rádio, celular, tablet. O importante é não perder o debate de hoje na Band. Também faremos a transmissão completa aqui pela página. Acompanhe! #BandEleições #AlvaroDias #ADComunicação http:// encurtador.com.br/kCZ26 pic.twitter.com/8QpJF2qLfP";;;#BandElei #AlvaroDias #ADComunica;"1027552683522248704";https://twitter.com/alvarodias_/status/1027552683522248704
trixpec;2018-08-08 20:31;7;16;"O ranking geral da audiência dos candidatos que participaram da sabatina na Globo News: 1. Jair Bolsonaro (1.460.029 espectadores) 2. Ciro Gomes (957.753) 3. Geraldo Alkmin (930.849) 4. Marina Silva (693.738) 5. Alvaro Dias (543.717) VAI SER NO 1° TURNO! fonte: @RenovaMidia";;@RenovaMidia;;"1027336467444649984";https://twitter.com/trixpec/status/1027336467444649984
joomikhail;2018-08-08 14:04;20;35;"Pesquisa CNT aponta que nem em Sao Paulo conseguem vencer Lula Lula (PT) 21,8 Jair Bolsonaro (PSL) 18,4 Geraldo Alckmin (PSDB) 14,0 Marina Silva (Rede) 6,7 Ciro Gomes (PDT) 5,0 Álvaro Dias (Podemos) 1,4 Manuela D`Ávila (PC do B) 1,3 Boulos PSOL 1%";;;;"1027239126217707520";https://twitter.com/joomikhail/status/1027239126217707520
SchuldinerSieg;2018-08-07 09:37;18;182;"Lista de candidatos confirmados no debate da Band. A grande pergunta é: O que o Cabo Daciolo tá fazendo aí? Jair Bolsonaro Marina Silva Ciro Gomes Geraldo Alckmin Henrique Meirelles Alvaro Dias Cabo Daciolo Guilherme Boulos";;;;"1026809520536936448";https://twitter.com/SchuldinerSieg/status/1026809520536936448
DomArcanjo;2018-08-07 09:15;49;155;"Definidos os vices: Bolsonaro - Mourão Ciro - Kátia Abreu Álvaro Dias - Rabello Alckmin - Ana Amélia Marina - Eduardo Lula - Haddad São Paulo - Flamengo";;;;"1026804060610068480";https://twitter.com/DomArcanjo/status/1026804060610068480
EricoDietrich;2018-08-06 12:02;29;61;"Golpe avisa! A direita ainda não terminou seu trabalho! Portanto cuidado com: Alckimim, Meirelles, Bolsonaro, Marina Silva, Alvaro Dias , José Maria Eymael, João Amoêdo e Cabo Daciolo.";;;;"1026483649200443394";https://twitter.com/EricoDietrich/status/1026483649200443394
filipybebeto;2018-07-31 00:23;7;54;"Assistir Álvaro Dias na Globo News soa como colírio aos olhos após esse bostejamento público do Bolsonaro no Roda Viva.";;;;"1024133450322927616";https://twitter.com/filipybebeto/status/1024133450322927616
BuzzFeedNewsBR;2018-08-09 20:52;2;9;"Álvaro Dias chega com seu vice, Paulo Rabello. Diz que vai bater no “loteamento de cargos públicos”. #DebateBand pic.twitter.com/xl3hs0Y2Gp";;;#DebateBand;"1027704173201117184";https://twitter.com/BuzzFeedNewsBR/status/1027704173201117184
AlvaraoDaMassa;2018-08-09 20:18;3;2;"O senador defende o fim dos privilégios e afirma q não só combate os benefícios, como dá exemplo e disse que entre todos os ex-governadores do Estado do Paraná, ele é o único q não recebe aposentadoria pela função, além de citar outros benefícios dos quais abriu mão. #AlvaroDias pic.twitter.com/Z2QzJ62ym1";;;#AlvaroDias;"1027695737738604544";https://twitter.com/AlvaraoDaMassa/status/1027695737738604544
AlvaraoDaMassa;2018-08-09 20:07;3;1;""Certamente a operação Lava Jato deverá se constituir no grande cabo eleitoral do desenvolvimento econômico desse país e por isso ela tem que ser a nossa tropa de elite no combate à corrupção", defende Alvaro Dias . #DebateBand #AlvaroDias #AlvaroDiasPresidente pic.twitter.com/L3eHsQhB2y";;;#DebateBand #AlvaroDias #AlvaroDiasPresidente;"1027692815025876993";https://twitter.com/AlvaraoDaMassa/status/1027692815025876993
zotam2;2018-08-09 17:52;1;7;"Tem mais. Tem Meirelles banqueiro, Alvaro Dias de terror, Marina Louva Deus, todos golpistas e correndo por fora tem Ciro Gomes.";;;;"1027658849145286656";https://twitter.com/zotam2/status/1027658849145286656
